"boxID","image","colony.id","zooid.id","formation","zh","oh","ow.m","ow.b","mpw.b","cw.m","cw.d","o.side","c.side","ln.zh","ln.mpw.b","ln.cw.m","ln.cw.d","ln.ow.m","ln.oh","ln.o.side","ln.c.side"
"1069_184_525_594","032_CC_1_15v_x30_BSE","032CC","1069_184_525_594_032_CC_1_15v_x30_BSE","NKBS",732.420495748256,0.0489422477037151,437.156713075869,363.823029941414,214.044913714073,548.62217121393,478.99432910955,303.100265367703,348.527038917213,6.59635479677289,5.36618587016929,6.30740999185736,6.17168875832111,6.08029174196757,-3.01711429427982,5.71406365957542,5.85371581375392
"1053_1147_387_640","035_CC_1_15v_x30_BSE","035CC","1053_1147_387_640_035_CC_1_15v_x30_BSE","NKBS",724.790722598667,0.0458184874694647,454.038338800934,376.414902360231,148.597336829739,433.864755243823,460.407868591902,303.100265367703,348.527038917213,6.5858829547002,5.0012402103851,6.07273286167344,6.13211276747471,6.11818164117402,-3.08306761277085,5.71406365957542,5.85371581375392
"968_744_436_638","035_CC_1_15v_x30_BSE","035CC","968_744_436_638_035_CC_1_15v_x30_BSE","NKBS",767.759557122517,0.0444586446132045,485.69825838746,401.298961574664,185.414233120827,524.825118993643,515.298211033122,303.100265367703,348.527038917213,6.64347660746555,5.2225924199846,6.2630651004205,6.24474578362841,6.18558756356693,-3.11319585644374,5.71406365957542,5.85371581375392
"823_342_445_583","035_CC_1_15v_x30_BSE","035CC","823_342_445_583_035_CC_1_15v_x30_BSE","NKBS",801.621903149574,0.0490469568247708,434.999273541178,363.253760254915,158.707789287717,416.188497968216,475.671336514451,303.100265367703,348.527038917213,6.68663705424569,5.06706470816606,6.03113827774925,6.16472714624011,6.07534436106701,-3.01497713720391,5.71406365957542,5.85371581375392
"33_1202_387_644","035_CC_1_15v_x30_BSE","035CC","33_1202_387_644_035_CC_1_15v_x30_BSE","NKBS",748.96770952856,0.051847293118808,407.724353782481,335.86027123841,162.555912290756,427.835315023112,433.016632250688,303.100265367703,348.527038917213,6.61869587114405,5.09102201822477,6.05873834355237,6.07077613892919,6.01059134260698,-2.95945255167116,5.71406365957542,5.85371581375392
"891_698_423_625","690_CC_2_10v_x30_BSE","690CC","891_698_423_625_690_CC_2_10v_x30_BSE","Tewkesbury",764.881301464895,0.0453369369201877,471.254309162234,401.017261300089,213.299387881934,519.906742023077,517.899499223604,303.100265367703,348.527038917213,6.63972066030395,5.36269675572136,6.25364945322841,6.24978120649291,6.15539788283125,-3.09363319418693,5.71406365957542,5.85371581375392
"696_1708_367_612","690_CC_2_10v_x30_BSE","690CC","696_1708_367_612_690_CC_2_10v_x30_BSE","Tewkesbury",764.482467650066,0.0570544898920515,369.493283013353,290.564962194637,139.680401015244,259.973011132779,335.048523172392,303.100265367703,348.527038917213,6.63919909201271,4.93935696304396,5.56057782229212,5.81427536662672,5.9121325616394,-2.86374850477079,5.71406365957542,5.85371581375392
"387_787_349_578","690_CC_2_10v_x30_BSE","690CC","387_787_349_578_690_CC_2_10v_x30_BSE","Tewkesbury",710.499047663864,0.0535296594967166,401.020656457003,315.185837925921,158.553295702499,257.431031510363,331.884246883148,303.100265367703,348.527038917213,6.56596760716168,5.06609078728676,5.55075184543387,5.80478625415614,5.99401293834146,-2.92751939557753,5.71406365957542,5.85371581375392
"718_1016_404_638","222_CV_1_15v_x30_BSE","222CV","718_1016_404_638_222_CV_1_15v_x30_BSE","NKBS",852.25871172954,0.0564093605177303,386.931149102359,296.17129352766,159.861732128493,395.258443028185,402.941103863854,303.100265367703,348.527038917213,6.74789013300102,5.07430926742313,5.97953983709656,5.99879040700814,5.95824676790582,-2.87512016762264,5.71406365957542,5.85371581375392
"37_1039_381_738","222_CV_1_15v_x30_BSE","222CV","37_1039_381_738_222_CV_1_15v_x30_BSE","NKBS",986.652416945067,0.0535277717128695,408.164906076116,319.318656456569,177.152727339801,386.927630314882,420.299977572815,303.100265367703,348.527038917213,6.8943178162603,5.17701222684525,5.95823767377244,6.04096868865112,6.01167127430391,-2.92755466232783,5.71406365957542,5.85371581375392
"546_1327_358_718","222_CV_1_15v_x30_BSE","222CV","546_1327_358_718_222_CV_1_15v_x30_BSE","NKBS",978.236138219686,0.0593310502519232,386.152717578317,282.221639876024,155.33479339259,299.449257930148,351.547121080253,303.100265367703,348.527038917213,6.88575109101281,5.04558274493647,5.70194498059803,5.86234375939319,5.95623293261402,-2.82462249699866,5.71406365957542,5.85371581375392
"416_1618_400_787","222_CV_1_15v_x30_BSE","222CV","416_1618_400_787_222_CV_1_15v_x30_BSE","NKBS",1161.92828284112,0.0518476267335496,419.057448415994,334.593084039183,175.794860441235,272.956448539886,376.967909164507,303.100265367703,348.527038917213,7.05783621678181,5.16931774956339,5.6093122533009,5.93216006224541,6.03800801891503,-2.95944611712755,5.71406365957542,5.85371581375392
"262_669_409_764","222_CV_1_15v_x30_BSE","222CV","262_669_409_764_222_CV_1_15v_x30_BSE","NKBS",938.945344445452,0.0520643170084866,415.959436388119,326.836833748823,171.902529941986,359.751112407407,399.353571487948,303.100265367703,348.527038917213,6.84475727138584,5.14692762980223,5.88541243793061,5.98984716857606,6.03058774682458,-2.95527545914093,5.71406365957542,5.85371581375392
"1177_1287_325_677","222_CV_1_15v_x30_BSE","222CV","1177_1287_325_677_222_CV_1_15v_x30_BSE","NKBS",844.898991727829,0.0574175283420219,351.500642680542,284.503954613311,140.273732919824,275.360084937966,328.449169876634,303.100265367703,348.527038917213,6.73921708379536,4.94359574876662,5.61807964092471,5.79438209193883,5.86221153964319,-2.85740565046087,5.71406365957542,5.85371581375392
"661_549_365_744","410_CC_1_10v_x30_BSE","410CC","661_549_365_744_410_CC_1_10v_x30_BSE","NKLS",953.938116696318,0.0555643710705396,384.491989955223,311.496785824851,142.259155526418,302.34517791292,376.758368127534,303.100265367703,348.527038917213,6.86059880214968,4.95765043315966,5.71156933789986,5.93160404861371,5.95192295636257,-2.89021309121468,5.71406365957542,5.85371581375392
"292_802_468_632","410_CC_1_10v_x30_BSE","410CC","292_802_468_632_410_CC_1_10v_x30_BSE","NKLS",843.802486312499,0.053931428444945,412.976667912548,327.934749095793,174.051345789843,394.209882210266,426.713657020926,303.100265367703,348.527038917213,6.73791844625203,5.15935034643004,5.97688346343095,6.05611319582408,6.0233910972067,-2.92004188296458,5.71406365957542,5.85371581375392
"875_834_321_726","410_CC_1_10v_x30_BSE","410CC","875_834_321_726_410_CC_1_10v_x30_BSE","NKLS",959.74652823991,0.0704100683671388,339.071770106802,239.416140735098,117.347502954198,276.288090149396,290.316509851475,303.100265367703,348.527038917213,6.86666921651558,4.76513964345281,5.62144412622073,5.670971741103,5.8262117962023,-2.65341900946536,5.71406365957542,5.85371581375392
"622_1420_477_633","410_CC_1_10v_x30_BSE","410CC","622_1420_477_633_410_CC_1_10v_x30_BSE","NKLS",757.303498263814,0.0566008790251933,397.744542466902,307.214461250171,163.574558106221,349.870008832603,374.591093452946,303.100265367703,348.527038917213,6.6297640954988,5.09726889927712,5.85756168216074,5.92583501357396,5.98580994611032,-2.87173076341315,5.71406365957542,5.85371581375392
"1131_1114_472_624","1014_CC_1_15v_x30_BSE","1014CC","1131_1114_472_624_1014_CC_1_15v_x30_BSE","Upper Kai-Iwi",632.013201320132,0.0624546189542708,312.016489763657,247.155940857103,148.193638700508,318.789502388487,319.109660111889,303.100265367703,348.527038917213,6.44891028209347,4.99851978819248,5.76453101785598,5.76553480581843,5.74305603821947,-2.77331508270735,5.71406365957542,5.85371581375392
"301_882_494_549","225_CV_3_15v_x30_BSE","225CV","301_882_494_549_225_CV_3_15v_x30_BSE","NKBS",649.624509374851,0.045101305782802,404.344308391997,366.370081427295,217.878030541241,492.084077598959,485.552468722346,303.100265367703,348.527038917213,6.47639451808468,5.38393541328443,6.19864959132115,6.18528735341081,6.00226676349865,-3.09884407983716,5.71406365957542,5.85371581375392
"975_1295_392_498","225_CV_3_15v_x30_BSE","225CV","975_1295_392_498_225_CV_3_15v_x30_BSE","NKBS",605.619553714226,0.0497978294474843,356.470020344449,315.250627434411,194.747438837385,346.632863656766,396.163347004803,303.100265367703,348.527038917213,6.40625198976947,5.27170353363683,5.84826619003062,5.98182661863923,5.87625014191275,-2.99978388129328,5.71406365957542,5.85371581375392
"487_1779_417_564","377_CV_1_15v_x30_BSE","377CV","487_1779_417_564_377_CV_1_15v_x30_BSE","NKBS",786.005314672169,0.0469924783487066,505.965997136207,370.861508890277,171.847078789206,349.418302195306,422.329424910232,303.100265367703,348.527038917213,6.66696355407577,5.14660500454331,5.85626977811201,6.04578563725401,6.22646946769393,-3.05776772521297,5.71406365957542,5.85371581375392
"11_1116_393_510","377_CV_1_15v_x30_BSE","377CV","11_1116_393_510_377_CV_1_15v_x30_BSE","NKBS",672.073133626517,0.0579123763222717,363.051304820578,285.650189725506,143.9053648886,417.609135716728,412.085556896982,303.100265367703,348.527038917213,6.51036716440298,4.96915589525952,6.03454591304544,6.021230990162,5.89454415987179,-2.84882416383808,5.71406365957542,5.85371581375392
"999_1108_390_703","377_CV_1_15v_x30_BSE","377CV","999_1108_390_703_377_CV_1_15v_x30_BSE","NKBS",932.55349712949,0.0513568948108924,402.91407126876,333.333333333333,168.316831683168,310.235411808014,390.332922560331,303.100265367703,348.527038917213,6.83792651944826,5.12584810619709,5.73733140221535,5.9670000225644,5.99872331655334,-2.96895608071765,5.71406365957542,5.85371581375392
"481_1049_428_577","377_CV_1_15v_x30_BSE","377CV","481_1049_428_577_377_CV_1_15v_x30_BSE","NKBS",725.504202955529,0.0469950590273143,427.019855941166,373.553770678993,204.726896624037,357.671126102741,442.27193154918,303.100265367703,348.527038917213,6.5868668654922,5.32167687936557,5.87961392201927,6.09192492265074,6.05683051318066,-3.05771280987674,5.71406365957542,5.85371581375392
"740_738_425_546","377_CV_1_15v_x30_BSE","377CV","740_738_425_546_377_CV_1_15v_x30_BSE","NKBS",713.659645366602,0.0545967777812523,410.99711013062,304.959245799038,167.06647468083,357.537869165273,383.623440912067,303.100265367703,348.527038917213,6.57040616152652,5.1183917851961,5.87924128425915,5.94966144883797,6.01858618315915,-2.90778041296811,5.71406365957542,5.85371581375392
"685_1451_370_620","377_CV_1_15v_x30_BSE","377CV","685_1451_370_620_377_CV_1_15v_x30_BSE","NKBS",877.200467930439,0.0469511697547319,439.551429482123,382.841840201986,170.039076004137,411.103103810145,471.961619018419,303.100265367703,348.527038917213,6.77673554998002,5.13602826948463,6.01884404388785,6.15689766664032,6.08575472844097,-3.05864715873447,5.71406365957542,5.85371581375392
"1230_861_350_568","377_CV_1_15v_x30_BSE","377CV","1230_861_350_568_377_CV_1_15v_x30_BSE","NKBS",719.116089667589,0.0578234775370361,375.259280361331,283.569226992606,167.481587752046,322.002125050214,344.125683163779,303.100265367703,348.527038917213,6.57802280458709,5.12087342135467,5.77455814505746,5.84100694868065,5.92761720135055,-2.85036040001304,5.71406365957542,5.85371581375392
"259_814_396_506","377_CV_1_15v_x30_BSE","377CV","259_814_396_506_377_CV_1_15v_x30_BSE","NKBS",638.733242011944,0.053282199819059,386.790372634072,303.509266998311,169.332983925615,305.09761713319,390.726879638731,303.100265367703,348.527038917213,6.45948690557602,5.13186709547683,5.72063178157475,5.96800879836031,5.95788287349191,-2.93215296570707,5.71406365957542,5.85371581375392
"939_1374_460_696","053i_CV_2_15v_x30","053iCV","939_1374_460_696_053i_CV_2_15v_x30","NKBS",888.997974168919,0.0433807258050954,489.323318540656,432.210948950643,183.175749856616,450.111056259001,518.162325680118,303.100265367703,348.527038917213,6.79009495673619,5.21044607370008,6.10949434400298,6.25028856320819,6.19302345409935,-3.13774004239338,5.71406365957542,5.85371581375392
"587_1058_485_654","053i_CV_2_15v_x30","053iCV","587_1058_485_654_053i_CV_2_15v_x30","NKBS",880.985687678876,0.0439206131318975,511.319547270987,439.235368125616,190.48508878903,454.335112570775,520.702243085127,303.100265367703,348.527038917213,6.78104138026378,5.24957391742984,6.11883505917066,6.25517836798582,6.23699473188714,-3.12537152168027,5.71406365957542,5.85371581375392
"406_1459_508_589","053i_CV_2_15v_x30","053iCV","406_1459_508_589_053i_CV_2_15v_x30","NKBS",817.236623298868,0.0448519766313316,464.118995123301,426.138941031524,197.275830150211,466.742983475954,524.181352654244,303.100265367703,348.527038917213,6.70592867752771,5.28460290248447,6.14577874958458,6.26183771729634,6.1401409743544,-3.10438761940095,5.71406365957542,5.85371581375392
"723_1780_488_578","053i_CV_2_15v_x30","053iCV","723_1780_488_578_053i_CV_2_15v_x30","NKBS",866.782849096804,0.0448373835028479,510.818702711687,426.640264230644,183.873112570087,405.487552073767,496.631136791464,303.100265367703,348.527038917213,6.76478848300683,5.21424591412432,6.00509017536238,6.20784757105104,6.2360147380372,-3.10471303433513,5.71406365957542,5.85371581375392
"263_696_449_638","053i_CV_2_15v_x30","053iCV","263_696_449_638_053i_CV_2_15v_x30","NKBS",869.046523967357,0.0466012343069236,482.254903171164,410.569545612779,168.833736797738,439.390328570771,496.148395325839,303.100265367703,348.527038917213,6.76739666119406,5.12891442473784,6.08538814917293,6.20687506610296,6.17847281901495,-3.06612825092828,5.71406365957542,5.85371581375392
"845_737_364_785","053i_CV_2_15v_x30","053iCV","845_737_364_785_053i_CV_2_15v_x30","NKBS",1066.16113277741,0.0496347230302396,451.123245800367,371.389791453852,157.346500872082,346.330287058611,418.052298519195,303.100265367703,348.527038917213,6.97181974975441,5.05845038539904,5.84739290660402,6.03560654077302,6.11174057445524,-3.00306462908618,5.71406365957542,5.85371581375392
"463_356_460_580","053i_CV_2_15v_x30","053iCV","463_356_460_580_053i_CV_2_15v_x30","NKBS",793.868303986591,0.0448960300382781,501.837402090776,419.301053440782,183.354052056381,455.744389447279,502.734627705072,303.100265367703,348.527038917213,6.67691758349345,5.21141899438974,6.12193210289008,6.22006245176575,6.21827616700715,-3.10340590599874,5.71406365957542,5.85371581375392
"95_645_233_265","078_CV_2_15v_x30_BSE","078CV","95_645_233_265_078_CV_2_15v_x30_BSE","NKBS",330.037128687088,0.0665416033306104,224.082444841821,185.002560380147,95.766456294039,235.025444025744,242.366494623593,303.100265367703,348.527038917213,5.79920515930461,4.56191248059393,5.4596937807331,5.49045102114138,5.41201404146812,-2.70992791294104,5.71406365957542,5.85371581375392
"185_254_204_264","078_CV_2_15v_x30_BSE","078CV","185_254_204_264_078_CV_2_15v_x30_BSE","NKBS",340.146205669344,0.0693698036501063,201.732251445562,177.114295247508,79.7048493447744,213.458907018072,217.878030541241,303.100265367703,348.527038917213,5.82937554185408,4.37833042892354,5.36344434116011,5.38393541328443,5.30694133027184,-2.66830361206167,5.71406365957542,5.85371581375392
"397_169_210_261","078_CV_2_15v_x30_BSE","078CV","397_169_210_261_078_CV_2_15v_x30_BSE","NKBS",334.629704730598,0.0712374633152762,191.767351433105,165.740983887653,83.8342296757791,196.432028250204,211.68472225511,303.100265367703,348.527038917213,5.8130245614521,4.42884139277213,5.28031645925519,5.35509800857922,5.25628292602618,-2.64173642878481,5.71406365957542,5.85371581375392
"396_359_195_261","078_CV_2_15v_x30_BSE","078CV","396_359_195_261_078_CV_2_15v_x30_BSE","NKBS",353.528358424355,0.0815482222442701,181.405605673237,140.215483737611,69.3854654839229,161.724590607282,180.954721117668,303.100265367703,348.527038917213,5.8679637039701,4.23967741451162,5.08589483051415,5.1982468403998,5.20073543948161,-2.50656074973249,5.71406365957542,5.85371581375392
"195_442_227_264","078_CV_2_15v_x30_BSE","078CV","195_442_227_264_078_CV_2_15v_x30_BSE","NKBS",313.605167618057,0.0630871879344741,229.129438385608,196.542897189891,84.0936785890489,256.668302610055,246.295075359246,303.100265367703,348.527038917213,5.74813476671439,4.4319313987442,5.54778459996472,5.50653031044526,5.43428707699509,-2.76323757387883,5.71406365957542,5.85371581375392
"394_516_199_250","078_CV_2_15v_x30_BSE","078CV","394_516_199_250_078_CV_2_15v_x30_BSE","NKBS",307.772365261284,0.0805890777287187,170.638552830148,136.076093254708,55.3482172648463,151.689573521867,163.107772846885,303.100265367703,348.527038917213,5.72936043589687,4.01364445023208,5.02183615308843,5.09441116543124,5.13954759329115,-2.51839215070278,5.71406365957542,5.85371581375392
"268_804_193_287","078_CV_2_15v_x30_BSE","078CV","268_804_193_287_078_CV_2_15v_x30_BSE","NKBS",364.088633825681,0.0750921977478224,192.928215632303,155.018929274389,78.673250436041,151.28512719058,175.709645344684,303.100265367703,348.527038917213,5.89739733751665,4.36530320483909,5.01916631583418,5.16883289035495,5.26231817998915,-2.58903861711617,5.71406365957542,5.85371581375392
"532_789_204_255","078_CV_2_15v_x30_BSE","078CV","532_789_204_255_078_CV_2_15v_x30_BSE","NKBS",318.827938290129,0.0745629949666757,183.198047121902,146.87395676605,72.6072607260726,168.349184750585,173.338033663481,303.100265367703,348.527038917213,5.76465157886714,4.28506492683108,5.12604030300899,5.15524363982901,5.21056779236827,-2.59611094086707,5.71406365957542,5.85371581375392
"605_484_171_253","078_CV_2_15v_x30_BSE","078CV","605_484_171_253_078_CV_2_15v_x30_BSE","NKBS",303.917212758319,0.0698444244753995,188.841181530297,156.591878646632,83.1001868779813,162.254106313952,186.059307122683,303.100265367703,348.527038917213,5.71675533786574,4.42004695069138,5.08916366382451,5.22606547838788,5.24090635243831,-2.66148501786235,5.71406365957542,5.85371581375392
"600_593_411_650","1104_CV_1_10v_x30_BSE","1104CV","600_593_411_650_1104_CV_1_10v_x30_BSE","Tewkesbury",929.136692239427,0.0560476308427919,409.244251024484,328.532065534376,168.316831683168,315.613202896602,384.661924915435,303.100265367703,348.527038917213,6.83425586710665,5.12584810619709,5.75451742236983,5.95236483141434,6.01431216856427,-2.88155339899617,5.71406365957542,5.85371581375392
"870_906_474_698","1104_CV_1_10v_x30_BSE","1104CV","870_906_474_698_1104_CV_1_10v_x30_BSE","Tewkesbury",846.613458847777,0.0530026925789514,413.994141282086,345.152831951552,173.393008008956,431.084884306042,441.954735062686,303.100265367703,348.527038917213,6.74124422548913,5.15556074063239,6.06630501805797,6.09120746747306,6.02585182223264,-2.93741256334402,5.71406365957542,5.85371581375392
"933_354_413_717","1104_CV_1_10v_x30_BSE","1104CV","933_354_413_717_1104_CV_1_10v_x30_BSE","Tewkesbury",967.807362470269,0.058952521088039,379.95743786277,300.357232293903,140.525867036593,263.701326281292,332.208178483233,303.100265367703,348.527038917213,6.87503306175978,4.94539157885019,5.57481712285472,5.80576181603097,5.94005924082304,-2.83102288636464,5.71406365957542,5.85371581375392
"344_292_386_656","1104_CV_1_10v_x30_BSE","1104CV","344_292_386_656_1104_CV_1_10v_x30_BSE","Tewkesbury",901.28623380804,0.0562472509654029,389.452928092606,328.233543188996,189.532066209389,381.887547140976,404.303899553322,303.100265367703,348.527038917213,6.8038228917389,5.24455822503254,5.94512618605641,6.00216682179764,5.96474300587051,-2.87799811081804,5.71406365957542,5.85371581375392
"526_1432_521_616","798_CV_1_15v_x30.BSE","798CV","526_1432_521_616_798_CV_1_15v_x30.BSE","SHCSBSB",848.845911029052,0.0471539261789206,462.340783040327,367.457328988655,235.811987402268,476.237738118912,498.147621422641,303.100265367703,348.527038917213,6.74387767517377,5.46303482397085,6.16591717937752,6.21089646165791,6.13630224479807,-3.05433800340292,5.71406365957542,5.85371581375392
"872_164_605_456","798_CV_1_15v_x30.BSE","798CV","872_164_605_456_798_CV_1_15v_x30.BSE","SHCSBSB",678.000977114444,0.0449767263860005,468.612000748462,375.212110569132,271.801765080984,555.664738914376,506.845169490888,303.100265367703,348.527038917213,6.5191487291111,5.60507299573931,6.32016512481639,6.22820557133195,6.14977513553762,-3.10161011442364,5.71406365957542,5.85371581375392
"836_359_391_593","042i_CV_3_15v_x30","042iCV","836_359_391_593_042i_CV_3_15v_x30","NKBS",749.901510087454,0.0535704416184985,409.244251024484,323.53756623395,184.936313216131,411.222314043481,417.521098904436,303.100265367703,348.527038917213,6.61994187802375,5.22001151292392,6.01913397833857,6.03433507931204,6.01431216856427,-2.92675782535811,5.71406365957542,5.85371581375392
"475_987_381_596","042i_CV_3_15v_x30","042iCV","475_987_381_596_042i_CV_3_15v_x30","NKBS",757.504831321728,0.0518922801379418,430.718358449786,333.484428063191,181.345552504109,368.286370388281,412.02938541469,303.100265367703,348.527038917213,6.63002991534566,5.20040434105051,5.90886081594649,6.02109467062817,6.06545441583191,-2.9585852448076,5.71406365957542,5.85371581375392
"215_1611_343_583","042i_CV_3_15v_x30","042iCV","215_1611_343_583_042i_CV_3_15v_x30","NKBS",813.533026728944,0.0542774010153746,386.24085414112,324.378121458468,172.574443617526,355.705308490097,408.37833611169,303.100265367703,348.527038917213,6.70138652414962,5.15082870058044,5.87410260290854,6.01219403912372,5.95646114933257,-2.91364732623449,5.71406365957542,5.85371581375392
"1186_664_378_595","042i_CV_3_15v_x30","042iCV","1186_664_378_595_042i_CV_3_15v_x30","NKBS",765.740580003167,0.054804426604181,391.214417824363,310.270519218861,160.202044875805,312.038307115236,378.593314317884,303.100265367703,348.527038917213,6.64084344397632,5.07643579907093,5.74312595948823,5.93646257965967,5.96925579286077,-2.90398431084193,5.71406365957542,5.85371581375392
"1006_982_377_620","042i_CV_3_15v_x30","042iCV","1006_982_377_620_042i_CV_3_15v_x30","NKBS",789.856962408684,0.0551548164413084,392.7704732872,310.66958678518,141.923785077522,345.452498604923,381.416644598225,303.100265367703,348.527038917213,6.67185186882551,4.95529018870676,5.84485514780754,5.9438923330065,5.97322540381581,-2.89761120361803,5.71406365957542,5.85371581375392
"324_1314_374_600","042i_CV_3_15v_x30","042iCV","324_1314_374_600_042i_CV_3_15v_x30","NKBS",772.728423103539,0.053289436052145,396.383239256248,317.86992976379,169.477651174492,364.779791831542,401.970172261671,303.100265367703,348.527038917213,6.64992765840116,5.13272106664941,5.89929386146718,5.99637788751213,5.98238151916092,-2.9320171653501,5.71406365957542,5.85371581375392
"613_1870_325_650","042i_CV_3_15v_x30","042iCV","613_1870_325_650_042i_CV_3_15v_x30","NKBS",902.664397744234,0.0608452886582685,369.670112846449,291.346435880573,143.9053648886,260.856590968579,336.779234687029,303.100265367703,348.527038917213,6.80535083178361,4.96915589525952,5.56397079642379,5.81942762573772,5.91261102103677,-2.79942088804704,5.71406365957542,5.85371581375392
"749_1594_371_612","042i_CV_3_15v_x30","042iCV","749_1594_371_612_042i_CV_3_15v_x30","NKBS",813.573191943243,0.0566433267149711,386.170346500127,301.348326284788,148.597336829739,318.486123195029,350.025634580945,303.100265367703,348.527038917213,6.70143589426922,5.0012402103851,5.76357890481668,5.85800639346126,5.95627858429175,-2.87098109694698,5.71406365957542,5.85371581375392
"844_1290_364_642","042i_CV_3_15v_x30","042iCV","844_1290_364_642_042i_CV_3_15v_x30","NKBS",787.752898896855,0.0555952485349335,392.909107134867,308.796980492809,146.948098091704,317.351231057409,363.171292035229,303.100265367703,348.527038917213,6.66918446060123,4.99007945022727,5.76000914492381,5.89487460184995,5.97357830556497,-2.88965753938214,5.71406365957542,5.85371581375392
"404_1600_381_632","073_CC_2_10v_x30_BSE","073CC","404_1600_381_632_073_CC_2_10v_x30_BSE","NKBS",846.754968468084,0.0441265112655655,488.024969947824,424.939119575189,179.322149956799,407.159617512637,478.547854785479,303.100265367703,348.527038917213,6.74141135937253,5.18918390871346,6.00920528918061,6.17075621589334,6.19036657246998,-3.12069451467064,5.71406365957542,5.85371581375392
"141_814_409_739","073_CC_2_10v_x30_BSE","073CC","141_814_409_739_073_CC_2_10v_x30_BSE","NKBS",909.25440083931,0.0439747866330317,491.69656617164,431.075409114703,179.936099980647,432.355830819446,508.85588261561,303.100265367703,348.527038917213,6.81262492393161,5.19260178775524,6.0692489316563,6.23216483817957,6.19786179080929,-3.12413884037639,5.71406365957542,5.85371581375392
"817_214_389_597","073_CC_2_10v_x30_BSE","073CC","817_214_389_597_073_CC_2_10v_x30_BSE","NKBS",775.99876210856,0.0415302375111331,488.195121864258,444.825847414699,216.480015823203,425.528254700398,506.990207246312,303.100265367703,348.527038917213,6.65415092496102,5.37749823751562,6.05333134933501,6.22849168830861,6.19071516582426,-3.18133350233023,5.71406365957542,5.85371581375392
"538_526_350_608","073_CC_2_10v_x30_BSE","073CC","538_526_350_608_073_CC_2_10v_x30_BSE","NKBS",848.545915866646,0.0475771101750103,442.321184377992,379.54154109368,150.174083068692,323.470227457305,414.52000693448,303.100265367703,348.527038917213,6.74352419737238,5.01179517496558,5.77910707711622,6.02712124104496,6.09203627967574,-3.04540351208025,5.71406365957542,5.85371581375392
"177_1197_424_711","073_CC_2_10v_x30_BSE","073CC","177_1197_424_711_073_CC_2_10v_x30_BSE","NKBS",841.422361979007,0.0435792643500157,494.303618507991,432.043959603634,170.502856146396,441.766773450478,506.415184115936,303.100265367703,348.527038917213,6.73509374791166,5.13875204817503,6.09078208093843,6.2273568548116,6.20314994075545,-3.13317383005753,5.71406365957542,5.85371581375392
"34_1282_379_611","328_CV_1_10v_x30_BSE","328CV","34_1282_379_611_328_CV_1_10v_x30_BSE","NKBS",786.39496420296,0.0529027082813947,384.775173193726,310.270519218861,153.686982863037,261.060069314391,333.664019220274,303.100265367703,348.527038917213,6.66745916520482,5.03491795511048,5.56475053147195,5.81013455621086,5.95265919798281,-2.93930074518272,5.71406365957542,5.85371581375392
