"boxID","magnification","imageName","specimenNR","formation","zh","oh","ow.m","ow.b","o.side","mpw.b","cw.m","cw.b","cw.d","c.side","zh.zw","oh.ow"
"162_784_255_251","x30","273_S_3_15kv_x30_BSE","273S","NKBS",371.97589213443,0.154689422767385,208.84857698688,163.107772846885,144.317280676472,82.6566322532554,175.639893150501,68.2179095993214,219.918154810655,175.511860009128,1.69142876109839,0.000740677408480035
"418_240_208_225","x30","273_S_3_15kv_x30_BSE","273S","NKBS",358.906149204289,0.153887932354162,207.907695118968,168.17116585607,151.343091052928,100.375619311852,192.560894443334,103.343025160734,206.613576289385,155.519918970375,1.73708889633467,0.000740174298339966
"325_382_201_302","x30","274_CV_1_15v_x30_BSE","274CV","NKBS",451.053824810387,0.167675456635512,212.128054986509,162.530783197937,183.023026572839,89.3225650344842,159.733927925149,101.88349201606,187.000905126179,188.279227564743,2.41204086421955,0.000790444510728087
"438_574_208_320","x30","274_CV_1_15v_x30_BSE","274CV","NKBS",462.708742336962,0.178432486058317,207.802889720944,150.092464248834,180.490703218637,75.7280125781107,127.33030840832,67.4148455967508,163.699363860618,188.871053229205,2.82657630075421,0.000858662198095185
"292_868_225_255","x30","274_CV_1_15v_x30_BSE","274CV","NKBS",296.04254738392,0.137760143116867,242.714537018681,185.083496934785,131.719973723724,104.169730046776,252.561515924323,171.617161716172,249.224089743057,133.968343335148,1.18785687085519,0.000567580931941724
"182_200_216_303","x30","274_CV_1_15v_x30_BSE","274CV","NKBS",429.642257172063,0.166142400080045,210.219624479211,156.826460336854,156.689704484309,94.4205907651483,137.954190155293,71.1295777632089,178.591772445672,187.246953365876,2.40572256654634,0.000790327736963851
"244_687_199_285","x30","274_CV_1_15v_x30_BSE","274CV","NKBS",364.686468646865,0.157937541530395,201.380989557227,168.446206668975,171.117351389208,105.662116129255,160.48225962263,104.495974910809,179.898262507832,118.276145669358,2.02718171683836,0.000784272348038658
"182_532_178_278","x30","274_CV_1_15v_x30_BSE","274CV","NKBS",373.870732295402,0.188209877311118,183.287209057967,135.675279149138,167.654840612104,69.3069306930693,167.327058149285,99.0373999216083,175.041988200345,138.005706670347,2.13589171454958,0.00102685767478512
"522_901_181_277","x30","274_CV_1_15v_x30_BSE","274CV","NKBS",356.026687529034,0.166069984397556,197.206801900031,155.33479339259,157.385465347096,91.1333417259675,133.49008855549,69.6400919010204,169.2927766393,118.456106887292,2.10302349926952,0.000842110833893759
"482_740_178_332","x30","274_CV_1_15v_x30_BSE","274CV","NKBS",426.598775763869,0.195729814438386,188.704144084613,134.313701287951,182.99256452695,71.8911581214256,117.266257455049,70.1077418688053,143.070353744348,150.724355350771,2.98174125246211,0.00103723113971797
"601_472_214_285","x30","274_CV_1_15v_x30_BSE","274CV","NKBS",421.822978446745,0.165090266257801,202.493469798476,158.183616917529,167.768117742338,85.6815510610374,146.111839083687,74.1289684660601,170.638552830148,172.960526099897,2.47202623000808,0.000815286865409046
"633_205_172_298","x30","274_CV_1_15v_x30_BSE","274CV","NKBS",427.96577153877,0.209585756928318,168.187357178098,117.937745116869,164.79160075109,58.4819971837272,128.087249969142,71.2443338116267,137.825828500469,181.175735279246,3.10512025354749,0.00124614454049826
"437_997_179_314","x30","274_CV_2_15v_x30_BSE","274CV","NKBS",431.075409114703,0.175770290405761,189.833537590256,148.963385756898,170.792079207921,82.5247508254125,142.526883707519,90.9389157323753,165.420298033106,180.911829144328,2.6059402276523,0.000925918004989983
"76_294_185_349","x30","274_CV_2_15v_x30_BSE","274CV","NKBS",438.447323276921,0.178597493633419,188.350271595779,144.094465318259,160.934346645762,78.9669050429399,137.865337123468,71.4351842307372,164.131289054277,189.680914803377,2.67132078108478,0.000948219995226283
"547_163_188_264","x30","274_CV_2_15v_x30_BSE","274CV","NKBS",361.691177378373,0.171373953817015,187.517131706172,146.948098091704,152.682443493993,87.598742178132,162.254106313952,97.415657710531,176.22804389236,138.978221025404,2.05240419963632,0.000913910917139813
"264_840_207_322","x30","274_CV_2_15v_x30_BSE","274CV","NKBS",415.959436388119,0.170069229380239,195.340788682662,148.743864499339,149.892335840621,92.9381375599256,128.129761503658,67.3137889583206,173.393008008956,181.930654980455,2.39894007932911,0.00087062835430916
"20_566_182_311","x30","274_CV_2_15v_x30_BSE","274CV","NKBS",424.143773134863,0.17261030747711,183.435715976722,145.252020360828,153.576919374623,82.5742310442033,133.826246356042,70.957095709571,169.2927766393,191.919960035642,2.50538612192861,0.000940985274094682
"543_480_193_350","x30","274_CV_2_15v_x30_BSE","274CV","NKBS",432.875116863457,0.17055032888444,201.347182081447,153.500829852245,167.563003695298,80.8580858085809,147.198049363688,79.4824724672759,173.393008008956,178.159690551452,2.49649695702319,0.000847046018331911
"393_327_204_315","x30","274_CV_2_15v_x30_BSE","274CV","NKBS",432.362128929832,0.166585414846861,183.673077293616,151.258125650574,151.977814207744,83.1001868779813,171.315424003242,92.4681566080653,184.420245161036,209.639497684065,2.34443961698615,0.000906966972522387
"114_712_206_297","x30","274_CV_2_15v_x30_BSE","274CV","NKBS",378.247915217465,0.163731923720864,204.859862083677,156.800413035304,161.144535395612,95.7095709570957,135.404058907003,82.6566322532554,168.446206668975,141.177218316031,2.24551162473362,0.000799238670062105
"211_450_164_342","x30","274_CV_2_15v_x30_BSE","274CV","NKBS",488.15049759142,0.192875669723147,177.866050583091,131.206279748411,163.399452345843,71.4351842307372,130.769721162765,70.0494563590466,150.246595908779,232.031088252999,3.2489953908027,0.00108438720650091
"565_873_172_331","x30","274_CV_2_15v_x30_BSE","274CV","NKBS",382.340065024875,0.333014859843067,102.708688578188,64.3564356435644,131.656135120494,34.9663698026685,66.6020992429392,30.8276265549,80.4529488003228,176.173681565872,4.75234370804493,0.00324232413492026
"32_898_235_241","x30","274_CV_3_15v_x30_BSE","274CV","NKBS",338.866920795899,0.163268462485662,199.99700462853,155.150617472517,149.462147081495,93.8275179922739,171.973798009146,107.577597445588,184.641593804612,129.790630241113,1.83526860775741,0.000816354538853785
"634_406_195_299","x30","274_CV_3_15v_x30_BSE","274CV","NKBS",395.633730418007,0.153453230517768,206.692637609737,167.327058149285,147.07757366901,76.0688486575321,170.478898460582,95.9369099257336,190.120208755667,168.361404124707,2.08096621083798,0.000742422334401228
"502_854_192_339","x30","274_CV_3_15v_x30_BSE","274CV","NKBS",384.545102697268,0.156428909664502,206.508114111244,166.674835600217,166.461531372417,112.320370133608,171.648892725358,102.58931381102,188.299664094581,145.452391620825,2.04219749698605,0.000757495221617466
"114_144_219_277","x30","274_CV_3_15v_x30_BSE","274CV","NKBS",403.909701515036,0.16191943351105,203.184839254655,158.175009456393,154.441025948291,91.9365562850437,143.9053648886,73.0745538794869,177.121982333089,173.988839548746,2.28040413840591,0.000796907063071344
"252_829_199_291","x30","274_CV_3_15v_x30_BSE","274CV","NKBS",383.978188020339,0.210218393932627,171.696478243823,116.882482290197,162.039876689578,66.0478419016155,134.313701287951,82.9197658508324,146.111839083687,152.694136751844,2.62797450520358,0.00122436054648774
"69_319_174_303","x30","274_CV_3_15v_x30_BSE","274CV","NKBS",423.324419235116,0.175546166812305,189.66132690686,146.204992959318,163.909468768091,79.3453153806687,152.887588407927,75.1504787903347,179.344926325987,180.995289188082,2.36039250123897,0.000925577025507754
"559_210_207_283","x30","274_CV_3_15v_x30_BSE","274CV","NKBS",397.138190270398,0.148012703044092,212.070281536863,177.858395656334,153.737705297056,95.6099401773662,182.46079868205,107.906156595854,211.485241220731,170.641241690346,1.87785297913956,0.000697941748232951
"160_731_181_315","x30","274_CV_3_15v_x30_BSE","274CV","NKBS",461.491888144111,0.168459357048199,192.673990933192,147.751982766309,158.608374824047,76.3011750607056,141.923785077522,65.2806615341666,181.548152336305,218.255637929244,2.54198063822336,0.000874323286875866
"641_1104_431_581","x30","276_CV_1_10v_x30_BSE","276CV","NKBS",675.207922856923,0.100721642514393,422.986576902473,350.829894809724,251.119528417902,190.120208755667,442.225752040197,276.544222641964,427.430965325456,312.213458288047,1.57968883312608,0.000238120186347229
"807_742_403_521","x30","276_CV_1_10v_x30_BSE","276CV","NKBS",712.445249174161,0.11009343935486,406.76149255776,310.722172830094,260.874937920259,189.366771362405,371.756212664031,202.836092904325,387.876543681292,342.32466808948,1.83678353532911,0.000270658460471715
"188_1158_458_532","x30","276_CV_1_10v_x30_BSE","276CV","NKBS",634.996277565705,0.103742911354374,438.192612481086,343.555479352571,269.89298698323,211.742600903687,443.366513515988,251.800258220627,441.369017233662,278.16986727203,1.43869699224841,0.000236751849299724
"1123_1093_390_567","x30","276_CV_1_10v_x30_BSE","276CV","NKBS",656.214007819586,0.107727201559555,381.188118811881,306.566731222269,227.224072410606,168.712729254086,377.945432068568,192.808206851202,389.788398339081,323.241115219393,1.68351344117928,0.000282609022273119
"509_1489_428_501","x30","276_CV_1_10v_x30_BSE","276CV","NKBS",623.216447844716,0.100949312714466,422.680677349239,349.975063803454,264.527582706777,196.542897189891,424.871829389901,257.044653183112,432.286545549102,261.61260703898,1.441674403845,0.000238831151089164
"577_456_362_469","x30","276_CV_1_10v_x30_BSE","276CV","NKBS",652.024029707272,0.110004362807322,412.772212577453,316.233793675525,258.572300248787,147.751982766309,349.215623348674,158.114744108379,384.630067829353,282.338848870553,1.69519776076516,0.000266501376438175
"993_446_393_481","x30","276_CV_1_10v_x30_BSE","276CV","NKBS",635.64776258171,0.105844738254991,399.616002548658,321.887940645729,247.148395090242,175.794860441235,391.784762369661,240.703592753683,391.343165729489,275.267365169663,1.62427204113,0.000264866115420648
"1276_769_430_457","x30","276_CV_1_10v_x30_BSE","276CV","NKBS",609.610356080833,0.0877750809385864,419.180892654982,380.841498000044,215.505005752958,213.458907018072,433.469171020835,217.702987908395,461.102289018429,304.257731587763,1.3220718495641,0.000209396664964002
"1171_1040_408_533","x30","276_CV_2_10v_x30_BSE","276CV","NKBS",669.914156819851,0.105040858792557,410.99711013062,331.847323219518,257.863776176344,190.48508878903,343.761495388042,192.341580753576,393.227779500677,284.333439239366,1.70362876618359,0.000255575662707638
"693_1078_457_537","x30","276_CV_2_10v_x30_BSE","276CV","NKBS",632.43529580577,0.0961891155509677,431.889515785558,366.656120905996,247.115826088992,194.257436956743,401.465173764059,221.423615933925,446.216337456253,286.074179237821,1.41732886655629,0.000222716949671748
"952_1403_413_517","x30","276_CV_2_10v_x30_BSE","276CV","NKBS",695.301293644237,0.109172930334643,417.03493185547,326.63681628842,285.747571740585,209.161263740124,322.205019633113,160.202044875805,387.145734659643,293.398054328788,1.79596785240449,0.000261783658862607
