"fileName","dateImaged","Enterer","collectionType","boxNumber","possibleSpeicesID","surface","formation","specimenNR","pictureNumber","SignalName","Magnification","Comment","Vacc","Mag","fileName.tif","path.tif"
"0000479_CC_3_10v_x30_BSE","03/26/2018","Mali",NA,NA,NA,NA,"NKLS","0000479_CC",3,"BSE",30,"LHL.130.BLEED.065","10.0kV","x30","0000479_CC_3_10v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Nukumaru Limestone/479_CC_3_10v_x30_BSE.tif"
"000047i_CV_1_15v_x30_BSE","07/28/2022","Sara",NA,NA,NA,NA,"NKBS","000047i_CV",1,"BSE",30,"047i_CV_1_15v_x30","15.0kV","x30","000047i_CV_1_15v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Sara/NKBS/047i_CV_1_15v_x30.tif"
"0000481_CC_1_10v_x30_BSE","03/26/2018","Mali",NA,NA,NA,NA,"NKLS","0000481_CC",1,"BSE",30,"LHL.130.BLEED.065","10.0kV","x30","0000481_CC_1_10v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Nukumaru Limestone/481_CC_1_10v_x30_BSE.tif"
"0000481_CC_2_10v_x30_BSE","03/26/2018","Mali",NA,NA,NA,NA,"NKLS","0000481_CC",2,"BSE",30,"LHL.130.BLEED.065","10.0kV","x30","0000481_CC_2_10v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Nukumaru Limestone/481_CC_2_10v_x30_BSE.tif"
"0000482_CV_1_10v_x30_BSE","06/15/2018","Mali",NA,NA,NA,NA,"NKLS","0000482_CV",1,"BSE",30,"MHR.656.BLEED.575","10.0kV","x30","0000482_CV_1_10v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Nukumaru Limestone/482_CV_1_10v_x30_BSE.tif"
"0000482_CV_2_10v_x30_BSE","06/15/2018","Mali",NA,NA,NA,NA,"NKLS","0000482_CV",2,"BSE",30,"MHR.656.BLEED.575","10.0kV","x30","0000482_CV_2_10v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Nukumaru Limestone/482_CV_2_10v_x30_BSE.tif"
"0000483_CV_1_10v_x30_BSE","06/15/2018","Mali",NA,NA,NA,NA,"NKLS","0000483_CV",1,"BSE",30,"MHR.656.BLEED.575","10.0kV","x30","0000483_CV_1_10v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Nukumaru Limestone/483_CV_1_10v_x30_BSE.tif"
"0000483_CV_2_10v_x30_BSE","06/15/2018","Mali",NA,NA,NA,NA,"NKLS","0000483_CV",2,"BSE",30,"MHR.656.BLEED.575","10.0kV","x30","0000483_CV_2_10v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Nukumaru Limestone/483_CV_2_10v_x30_BSE.tif"
"0000484_CC_1_10v_x30_BSE","06/15/2018","Mali",NA,NA,NA,NA,"NKLS","0000484_CC",1,"BSE",30,"MHR.656.BLEED.575","10.0kV","x30","0000484_CC_1_10v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Nukumaru Limestone/484_CC_1_10v_x30_BSE.tif"
"0000484_CC_2_10v_x30_BSE","06/15/2018","Mali",NA,NA,NA,NA,"NKLS","0000484_CC",2,"BSE",30,"MHR.656.BLEED.575","10.0kV","x30","0000484_CC_2_10v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Nukumaru Limestone/484_CC_2_10v_x30_BSE.tif"
"0000485_CV_1_15v_x30_BSE","08/06/2018","Mali",NA,NA,NA,NA,"NKLS","0000485_CV",1,"BSE",30,"MHR.938.BLEED.641","15.0kV","x30","0000485_CV_1_15v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Nukumaru Limestone/485_CV_1_15v_x30_BSE.tif"
"0000485_CV_2_15v_x30_BSE","08/06/2018","Mali",NA,NA,NA,NA,"NKLS","0000485_CV",2,"BSE",30,"MHR.938.BLEED.641","15.0kV","x30","0000485_CV_2_15v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Nukumaru Limestone/485_CV_2_15v_x30_BSE.tif"
"0000485_CV_3_15v_x30_BSE","08/06/2018","Mali",NA,NA,NA,NA,"NKLS","0000485_CV",3,"BSE",30,"MHR.938.BLEED.641","15.0kV","x30","0000485_CV_3_15v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Nukumaru Limestone/485_CV_3_15v_x30_BSE.tif"
"0000486_CC_1_15v_x30_BSE","08/16/2018","Mali",NA,NA,NA,NA,"NKLS","0000486_CC",1,"BSE",30,"MHR.1084.BLEED.756","15.0kV","x30","0000486_CC_1_15v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Nukumaru Limestone/486_CC_1_15v_x30_BSE.tif"
"0000486_CC_2_15v_x30_BSE","08/16/2018","Mali",NA,NA,NA,NA,"NKLS","0000486_CC",2,"BSE",30,"MHR.1084.BLEED.756","15.0kV","x30","0000486_CC_2_15v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Nukumaru Limestone/486_CC_2_15v_x30_BSE.tif"
"0000487_CC_1_15v_x30_BSE","08/16/2018","Mali",NA,NA,NA,NA,"NKLS","0000487_CC",1,"BSE",30,"MHR.1084.BLEED.756","15.0kV","x30","0000487_CC_1_15v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Nukumaru Limestone/487_CC_1_15v_x30_BSE.tif"
"0000487_CC_2_15v_x30_BSE","08/16/2018","Mali",NA,NA,NA,NA,"NKLS","0000487_CC",2,"BSE",30,"MHR.1084.BLEED.756","15.0kV","x30","0000487_CC_2_15v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Nukumaru Limestone/487_CC_2_15v_x30_BSE.tif"
"0000488_CC_1_15v_x30_BSE","08/16/2018","Mali",NA,NA,NA,NA,"NKLS","0000488_CC",1,"BSE",30,"MHR.1084.BLEED.756","15.0kV","x30","0000488_CC_1_15v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Nukumaru Limestone/488_CC_1_15v_x30_BSE.tif"
"0000488_CC_2_15v_x30_BSE","08/16/2018","Mali",NA,NA,NA,NA,"NKLS","0000488_CC",2,"BSE",30,"MHR.1084.BLEED.756","15.0kV","x30","0000488_CC_2_15v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Nukumaru Limestone/488_CC_2_15v_x30_BSE.tif"
"0000489_CC_1_15v_x30_BSE","08/16/2018","Mali",NA,NA,NA,NA,"NKLS","0000489_CC",1,"BSE",30,"MHR.1084.BLEED.756","15.0kV","x30","0000489_CC_1_15v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Nukumaru Limestone/489_CC_1_15v_x30_BSE.tif"
"0000489_CC_2_15v_x30_BSE","08/16/2018","Mali",NA,NA,NA,NA,"NKLS","0000489_CC",2,"BSE",30,"MHR.1084.BLEED.756","15.0kV","x30","0000489_CC_2_15v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Nukumaru Limestone/489_CC_2_15v_x30_BSE.tif"
"000048i_CC_1_15v_x30_BSE","07/28/2022","Sara",NA,NA,NA,NA,"NKBS","000048i_CC",1,"BSE",30,"048i_CC_1_15v_x30","15.0kV","x30","000048i_CC_1_15v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Sara/NKBS/048i_CC_1_15v_x30.tif"
"000048i_CC_2_15v_x30_BSE","07/28/2022","Sara",NA,NA,NA,NA,"NKBS","000048i_CC",2,"BSE",30,"048i_CC_2_15v_x30","15.0kV","x30","000048i_CC_2_15v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Sara/NKBS/048i_CC_2_15v_x30.tif"
"000048i_CV_1_15v_x30_BSE","07/28/2022","Sara",NA,NA,NA,NA,"NKBS","000048i_CV",1,"BSE",30,"048i_CV_1_15v_x30","15.0kV","x30","000048i_CV_1_15v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Sara/NKBS/048i_CV_1_15v_x30.tif"
"0000490_CV_1_15v_x30_BSE","08/16/2018","Mali",NA,NA,NA,NA,"NKLS","0000490_CV",1,"BSE",30,"MHR.1084.BLEED.756","15.0kV","x30","0000490_CV_1_15v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Nukumaru Limestone/490_CV_1_15v_x30_BSE.tif"
"0000491_CV_1_15v_x30_BSE","08/16/2018","Mali",NA,NA,NA,NA,"NKLS","0000491_CV",1,"BSE",30,"MHR.1084.BLEED.756","15.0kV","x30","0000491_CV_1_15v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Nukumaru Limestone/491_CV_1_15v_x30_BSE.tif"
"0000491_CV_2_15v_x30_BSE","08/16/2018","Mali",NA,NA,NA,NA,"NKLS","0000491_CV",2,"BSE",30,"MHR.1084.BLEED.756","15.0kV","x30","0000491_CV_2_15v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Nukumaru Limestone/491_CV_2_15v_x30_BSE.tif"
"0000492_CC_1_15v_x30_BSE","08/16/2018","Mali",NA,NA,NA,NA,"NKLS","0000492_CC",1,"BSE",30,"MHR.1084.BLEED.756","15.0kV","x30","0000492_CC_1_15v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Nukumaru Limestone/492_CC_1_15v_x30_BSE.tif"
"0000492_CC_2_15v_x30_BSE","08/16/2018","Mali",NA,NA,NA,NA,"NKLS","0000492_CC",2,"BSE",30,"MHR.1084.BLEED.756","15.0kV","x30","0000492_CC_2_15v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Nukumaru Limestone/492_CC_2_15v_x30_BSE.tif"
"0000493_CV_1_15v_x30_BSE","08/16/2018","Mali",NA,NA,NA,NA,"NKLS","0000493_CV",1,"BSE",30,"MHR.1084.BLEED.756","15.0kV","x30","0000493_CV_1_15v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Nukumaru Limestone/493_CV_1_15v_x30_BSE.tif"
"0000493_CV_2_15v_x30_BSE","08/16/2018","Mali",NA,NA,NA,NA,"NKLS","0000493_CV",2,"BSE",30,"MHR.1084.BLEED.756","15.0kV","x30","0000493_CV_2_15v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Nukumaru Limestone/493_CV_2_15v_x30_BSE.tif"
"0000494_CC_1_15v_x30_BSE","08/16/2018","Mali",NA,NA,NA,NA,"NKLS","0000494_CC",1,"BSE",30,"MHR.1084.BLEED.756","15.0kV","x30","0000494_CC_1_15v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Nukumaru Limestone/494_CC_1_15v_x30_BSE.tif"
"0000494_CC_2_15v_x30_BSE","08/16/2018","Mali",NA,NA,NA,NA,"NKLS","0000494_CC",2,"BSE",30,"MHR.1084.BLEED.756","15.0kV","x30","0000494_CC_2_15v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Nukumaru Limestone/494_CC_2_15v_x30_BSE.tif"
"0000495_CC_1_15v_x30_BSE","08/20/2018","Mali",NA,NA,NA,NA,"NKLS","0000495_CC",1,"BSE",30,"MHR.1136.BLEED.753","15.0kV","x30","0000495_CC_1_15v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Nukumaru Limestone/495_CC_1_15v_x30_BSE.tif"
"0000495_CC_2_15v_x30_BSE","08/20/2018","Mali",NA,NA,NA,NA,"NKLS","0000495_CC",2,"BSE",30,"MHR.1136.BLEED.753","15.0kV","x30","0000495_CC_2_15v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Nukumaru Limestone/495_CC_2_15v_x30_BSE.tif"
"0000496_CC_1_15v_x30_BSE","08/20/2018","Mali",NA,NA,NA,NA,"NKLS","0000496_CC",1,"BSE",30,"MHR.1136.BLEED.753","15.0kV","x30","0000496_CC_1_15v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Nukumaru Limestone/496_CC_1_15v_x30_BSE.tif"
"0000496_CC_2_15v_x30_BSE","08/20/2018","Mali",NA,NA,NA,NA,"NKLS","0000496_CC",2,"BSE",30,"MHR.1136.BLEED.753","15.0kV","x30","0000496_CC_2_15v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Nukumaru Limestone/496_CC_2_15v_x30_BSE.tif"
"0000497_CC_1_15v_x30_BSE","08/20/2018","Mali",NA,NA,NA,NA,"NKLS","0000497_CC",1,"BSE",30,"MHR.1136.BLEED.753","15.0kV","x30","0000497_CC_1_15v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Nukumaru Limestone/497_CC_1_15v_x30_BSE.tif"
"0000497_CC_2_15v_x30_BSE","08/20/2018","Mali",NA,NA,NA,NA,"NKLS","0000497_CC",2,"BSE",30,"MHR.1136.BLEED.753","15.0kV","x30","0000497_CC_2_15v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Nukumaru Limestone/497_CC_2_15v_x30_BSE.tif"
"0000498_CC_1_15v_x30_BSE","08/20/2018","Mali",NA,NA,NA,NA,"NKLS","0000498_CC",1,"BSE",30,"MHR.1136.BLEED.753","15.0kV","x30","0000498_CC_1_15v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Nukumaru Limestone/498_CC_1_15v_x30_BSE.tif"
"0000498_CC_2_15v_x30_BSE","08/20/2018","Mali",NA,NA,NA,NA,"NKLS","0000498_CC",2,"BSE",30,"MHR.1136.BLEED.753","15.0kV","x30","0000498_CC_2_15v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Nukumaru Limestone/498_CC_2_15v_x30_BSE.tif"
"0000499_CV_1_15v_x30_BSE","08/20/2018","Mali",NA,NA,NA,NA,"NKLS","0000499_CV",1,"BSE",30,"MHR.1136.BLEED.753","15.0kV","x30","0000499_CV_1_15v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Nukumaru Limestone/499_CV_1_15v_x30_BSE.tif"
"0000499_CV_2_15v_x30_BSE","08/20/2018","Mali",NA,NA,NA,NA,"NKLS","0000499_CV",2,"BSE",30,"MHR.1136.BLEED.753","15.0kV","x30","0000499_CV_2_15v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Nukumaru Limestone/499_CV_2_15v_x30_BSE.tif"
"000049i_CV_1_15v_x30_BSE","07/28/2022","Sara",NA,NA,NA,NA,"NKBS","000049i_CV",1,"BSE",30,"049i_CV_1_15v_x30","15.0kV","x30","000049i_CV_1_15v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Sara/NKBS/049i_CV_1_15v_x30.tif"
"0000500_CV_1_15v_x30_BSE","08/20/2018","Mali",NA,NA,NA,NA,"NKLS","0000500_CV",1,"BSE",30,"MHR.1136.BLEED.753","15.0kV","x30","0000500_CV_1_15v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Nukumaru Limestone/500_CV_1_15v_x30_BSE.tif"
"0000500_CV_2_15v_x30_BSE","08/20/2018","Mali",NA,NA,NA,NA,"NKLS","0000500_CV",2,"BSE",30,"MHR.1136.BLEED.753","15.0kV","x30","0000500_CV_2_15v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Nukumaru Limestone/500_CV_2_15v_x30_BSE.tif"
"0000501_CV_1_15v_x30_BSE","08/20/2018","Mali",NA,NA,NA,NA,"NKLS","0000501_CV",1,"BSE",30,"MHR.1136.BLEED.753","15.0kV","x30","0000501_CV_1_15v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Nukumaru Limestone/501_CV_1_15v_x30_BSE.tif"
"0000501_CV_2_15v_x30_BSE","08/20/2018","Mali",NA,NA,NA,NA,"NKLS","0000501_CV",2,"BSE",30,"MHR.1136.BLEED.753","15.0kV","x30","0000501_CV_2_15v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Nukumaru Limestone/501_CV_2_15v_x30_BSE.tif"
"0000502_CV_1_15v_x30_BSE","08/24/2018","Mali",NA,NA,NA,NA,"NKLS","0000502_CV",1,"BSE",30,"MHR.1196.BLEED.733","15.0kV","x30","0000502_CV_1_15v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Nukumaru Limestone/502_CV_1_15v_x30_BSE.tif"
"0000502_CV_2_15v_x30_BSE","08/24/2018","Mali",NA,NA,NA,NA,"NKLS","0000502_CV",2,"BSE",30,"MHR.1196.BLEED.733","15.0kV","x30","0000502_CV_2_15v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Nukumaru Limestone/502_CV_2_15v_x30_BSE.tif"
"0000503_CC_1_15v_x30_BSE","08/24/2018","Mali",NA,NA,NA,NA,"NKLS","0000503_CC",1,"BSE",30,"MHR.1196.BLEED.733","15.0kV","x30","0000503_CC_1_15v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Nukumaru Limestone/503_CC_1_15v_x30_BSE.tif"
"0000503_CC_2_15v_x30_BSE","08/24/2018","Mali",NA,NA,NA,NA,"NKLS","0000503_CC",2,"BSE",30,"MHR.1196.BLEED.733","15.0kV","x30","0000503_CC_2_15v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Nukumaru Limestone/503_CC_2_15v_x30_BSE.tif"
"0000504_CC_1_15v_x30_BSE","09/03/2018","Mali",NA,NA,NA,NA,"NKLS","0000504_CC",1,"BSE",30,"MHR.1256.BLEED.177","15.0kV","x30","0000504_CC_1_15v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Nukumaru Limestone/504_CC_1_15v_x30_BSE.tif"
"0000504_CC_2_15v_x30_BSE","09/03/2018","Mali",NA,NA,NA,NA,"NKLS","0000504_CC",2,"BSE",30,"MHR.1256.BLEED.177","15.0kV","x30","0000504_CC_2_15v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Nukumaru Limestone/504_CC_2_15v_x30_BSE.tif"
"0000505_CV_1_15v_x30_BSE","09/03/2018","Mali",NA,NA,NA,NA,"NKLS","0000505_CV",1,"BSE",30,"MHR.1256.BLEED.177","15.0kV","x30","0000505_CV_1_15v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Nukumaru Limestone/505_CV_1_15v_x30_BSE.tif"
"0000505_CV_2_15v_x30_BSE","09/03/2018","Mali",NA,NA,NA,NA,"NKLS","0000505_CV",2,"BSE",30,"MHR.1256.BLEED.177","15.0kV","x30","0000505_CV_2_15v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Nukumaru Limestone/505_CV_2_15v_x30_BSE.tif"
"0000506_CC_1_15v_x30_BSE","09/03/2018","Mali",NA,NA,NA,NA,"NKLS","0000506_CC",1,"BSE",30,"MHR.1256.BLEED.177","15.0kV","x30","0000506_CC_1_15v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Nukumaru Limestone/506_CC_1_15v_x30_BSE.tif"
"0000506_CC_2_15v_x30_BSE","09/03/2018","Mali",NA,NA,NA,NA,"NKLS","0000506_CC",2,"BSE",30,"MHR.1256.BLEED.177","15.0kV","x30","0000506_CC_2_15v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Nukumaru Limestone/506_CC_2_15v_x30_BSE.tif"
"0000506_CC_3_15v_x30_BSE","09/03/2018","Mali",NA,NA,NA,NA,"NKLS","0000506_CC",3,"BSE",30,"MHR.1256.BLEED.177","15.0kV","x30","0000506_CC_3_15v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Nukumaru Limestone/506_CC_3_15v_x30_BSE.tif"
"0000507_CC_1_15v_x30_BSE","09/03/2018","Mali",NA,NA,NA,NA,"NKLS","0000507_CC",1,"BSE",30,"MHR.1256.BLEED.177","15.0kV","x30","0000507_CC_1_15v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Nukumaru Limestone/507_CC_1_15v_x30_BSE.tif"
"0000507_CC_2_15v_x30_BSE","09/03/2018","Mali",NA,NA,NA,NA,"NKLS","0000507_CC",2,"BSE",30,"MHR.1256.BLEED.177","15.0kV","x30","0000507_CC_2_15v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Nukumaru Limestone/507_CC_2_15v_x30_BSE.tif"
"0000508_CV_1_15v_x30_BSE","09/03/2018","Mali",NA,NA,NA,NA,"NKLS","0000508_CV",1,"BSE",30,"MHR.1256.BLEED.177","15.0kV","x30","0000508_CV_1_15v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Nukumaru Limestone/508_CV_1_15v_x30_BSE.tif"
"0000508_CV_2_15v_x30_BSE","09/03/2018","Mali",NA,NA,NA,NA,"NKLS","0000508_CV",2,"BSE",30,"MHR.1256.BLEED.177","15.0kV","x30","0000508_CV_2_15v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Nukumaru Limestone/508_CV_2_15v_x30_BSE.tif"
"0000509_CC_1_15v_x30_BSE","09/03/2018","Mali",NA,NA,NA,NA,"NKLS","0000509_CC",1,"BSE",30,"MHR.1256.BLEED.177","15.0kV","x30","0000509_CC_1_15v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Nukumaru Limestone/509_CC_1_15v_x30_BSE.tif"
"0000509_CC_2_15v_x30_BSE","09/03/2018","Mali",NA,NA,NA,NA,"NKLS","0000509_CC",2,"BSE",30,"MHR.1256.BLEED.177","15.0kV","x30","0000509_CC_2_15v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Nukumaru Limestone/509_CC_2_15v_x30_BSE.tif"
"0000509_CC_3_15v_x30_BSE","09/03/2018","Mali",NA,NA,NA,NA,"NKLS","0000509_CC",3,"BSE",30,"MHR.1256.BLEED.177","15.0kV","x30","0000509_CC_3_15v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Nukumaru Limestone/509_CC_3_15v_x30_BSE.tif"
"000050i_CV_1_15v_x30_BSE","07/28/2022","Sara",NA,NA,NA,NA,"NKBS","000050i_CV",1,"BSE",30,"050i_CV_1_15v_x30","15.0kV","x30","000050i_CV_1_15v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Sara/NKBS/050i_CV_1_15v_x30.tif"
"000050i_CV_2_15v_x30_BSE","07/28/2022","Sara",NA,NA,NA,NA,"NKBS","000050i_CV",2,"BSE",30,"050i_CV_2_15v_x30","15.0kV","x30","000050i_CV_2_15v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Sara/NKBS/050i_CV_2_15v_x30.tif"
"0000510_CV_2_15v_x30_BSE","09/03/2018","Mali",NA,NA,NA,NA,"NKLS","0000510_CV",2,"BSE",30,"MHR.1256.BLEED.177","15.0kV","x30","0000510_CV_2_15v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Nukumaru Limestone/510_CV_2_15v_x30_BSE.tif"
"0000511_CV_1_15v_x30_BSE","09/03/2018","Mali",NA,NA,NA,NA,"NKLS","0000511_CV",1,"BSE",30,"MHR.1256.BLEED.177","15.0kV","x30","0000511_CV_1_15v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Nukumaru Limestone/511_CV_1_15v_x30_BSE.tif"
"0000511_CV_3_15v_x30_BSE","09/03/2018","Mali",NA,NA,NA,NA,"NKLS","0000511_CV",3,"BSE",30,"MHR.1256.BLEED.177","15.0kV","x30","0000511_CV_3_15v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Nukumaru Limestone/511_CV_3_15v_x30_BSE.tif"
