"boxID","image","colony.id","zooid.id","formation","zh","oh","ow.m","ow.b","mpw.b","cw.m","cw.d","o.side","c.side","ln.zh","ln.mpw.b","ln.cw.m","ln.cw.d","ln.ow.m","ln.oh","ln.o.side","ln.c.side"
"661_549_365_744","410_CC_1_10v_x30_BSE","410CC","661_549_365_744_410_CC_1_10v_x30_BSE","NKLS",953.938116696318,0.0555643710705396,384.491989955223,311.496785824851,142.259155526418,302.34517791292,376.758368127534,317.116832982073,461.485562437034,6.86059880214968,4.95765043315966,5.71156933789986,5.93160404861371,5.95192295636257,-2.89021309121468,5.75927026427942,6.13445076946013
"1245_946_428_450","410_CC_2_10v_x30_BSE","410CC","1245_946_428_450_410_CC_2_10v_x30_BSE","NKLS",905.297131821231,0.0475241306341384,500.459982949991,394.668970355659,194.747438837385,475.533925437001,482.028990897948,374.22906634533,374.918240736381,6.8082632122683,5.27170353363683,6.16443822631104,6.17800425933301,6.2155276414129,-3.04651768358636,5.9248680867863,5.92670797749659
"538_1143_466_628","411_CV_1_10v_x30_BSE","411CV","538_1143_466_628_411_CV_1_10v_x30_BSE","NKLS",801.927567573187,0.0435362147803945,449.063235570816,423.372660418069,177.866050583091,545.309008186425,548.152926947898,323.019038201586,368.15655257004,6.68701828904124,5.18103074218906,6.30135262148459,6.3065543117905,6.10716371428635,-3.13416216355589,5.77771126328623,5.9085082622983
"1072_1092_457_601","411_CV_1_10v_x30_BSE","411CV","1072_1092_457_601_411_CV_1_10v_x30_BSE","NKLS",835.747898845902,0.0433654854338964,469.64519705471,417.462397381964,193.146863213195,416.015077224624,505.198498169042,307.697818403695,401.08335993783,6.728327011203,5.26345084882093,6.03072150293291,6.22495141772655,6.15197750974011,-3.13809142076802,5.72911819229212,5.9941692858467
"830_1529_402_612","411_CV_1_10v_x30_BSE","411CV","830_1529_402_612_411_CV_1_10v_x30_BSE","NKLS",795.689311518559,0.0459636962956597,442.78573811877,397.552802235918,187.894313382703,490.62933159467,511.098490235617,328.641625456608,364.158370966298,6.67920879749015,5.2358796418992,6.19568891722569,6.23656231181882,6.09308599191192,-3.07990340504789,5.7949678727376,5.89758885808692
"762_700_498_591","411_CV_1_10v_x30_BSE","411CV","762_700_498_591_411_CV_1_10v_x30_BSE","NKLS",719.897609268874,0.0406822160359994,497.688236991103,453.822381434886,198.047302820825,557.755775577558,581.141638710902,307.430376688325,329.830377538086,6.57910899254861,5.28850590529721,6.32392118839584,6.36499451149745,6.20997385084762,-3.20196423445757,5.72824864433657,5.79857851485306
"656_318_435_607","411_CV_1_10v_x30_BSE","411CV","656_318_435_607_411_CV_1_10v_x30_BSE","NKLS",820.332863825432,0.0493156694982966,401.841440986334,364.451188234411,173.832176891876,441.458466525083,469.308787415153,342.356325922957,371.704704986749,6.70971018938483,5.1580903331631,6.09008394206295,6.15126094714063,5.99605758540573,-3.0095134087118,5.83585208333694,5.91809973524502
"1177_1945_410_580","415_CC_1_15v_x30_BSE","415CC","1177_1945_410_580_415_CC_1_15v_x30_BSE","NKLS",767.956376040677,0.0551610792579139,402.653789741979,303.132214403205,149.13694426,260.543237058358,348.337288500561,303.173320427831,321.589847236537,6.64373292950401,5.00486497283507,5.56276882461212,5.85317123021341,5.99807711019771,-2.89749766029642,5.71430465658467,5.77327696726835
"820_1302_427_561","415_CC_1_15v_x30_BSE","415CC","820_1302_427_561_415_CC_1_15v_x30_BSE","NKLS",733.707606943821,0.0492925043563936,459.706475803288,361.269327234135,170.76616885459,351.624571427322,412.085556896982,328.372921667514,266.858809388205,6.59811059358745,5.14029518711326,5.86256404797479,6.021230990162,6.13058818973338,-3.00998325094543,5.79414991884221,5.58671971474472
"1015_231_482_670","415_CC_1_15v_x30_BSE","415CC","1015_231_482_670_415_CC_1_15v_x30_BSE","NKLS",834.22002951997,0.0598344935339197,379.971771011437,284.919997664642,142.498222605167,375.730652586295,358.097215069808,331.118590904712,381.010381855011,6.72649719192769,4.95932952668472,5.92887253718446,5.88080450001187,5.94009696314902,-2.81617296937086,5.80247659188875,5.94282662371874
"1025_1635_401_697","415_CC_1_15v_x30_BSE","415CC","1025_1635_401_697_415_CC_1_15v_x30_BSE","NKLS",867.202145057127,0.0560275939471821,430.443259242227,317.449891918444,140.50648816771,277.247366897919,347.950118761779,353.865747679211,349.752382629132,6.76527210422606,4.94525366683718,5.62491012897318,5.85205913260932,6.06481551318864,-2.88191096055112,5.86891759735861,5.85722542590018
"701_1970_485_517","415_CC_1_15v_x30_BSE","415CC","701_1970_485_517_415_CC_1_15v_x30_BSE","NKLS",699.70499320759,0.0464218182591241,478.334423783358,395.055157104353,213.337683352703,533.38888055015,533.516494706233,346.234581068993,259.764680721016,6.55065880793846,5.36287627819351,6.27925076516795,6.2794899881762,6.17031011920948,-3.06998570916741,5.84711652530132,5.55977614703868
"483_1632_461_575","415_CC_1_15v_x30_BSE","415CC","483_1632_461_575_415_CC_1_15v_x30_BSE","NKLS",688.506511227591,0.0518492086763223,403.126903883894,336.698369501171,168.446206668975,384.775173193726,415.844858282464,320.83324958973,241.211569906417,6.53452477524467,5.1266164505665,5.95265919798281,6.03031225388203,5.99925141035164,-2.95941560621048,5.77092151647477,5.48567443180549
"500_1131_475_636","415_CC_2_15v_x30_BSE","415CC","500_1131_475_636_415_CC_2_15v_x30_BSE","NKLS",778.963537831401,0.051966479260878,445.740086662765,344.010926454479,179.898262507832,436.09337713951,450.498071775063,344.843048243163,338.025839118174,6.65796423839712,5.19239148280997,6.07785638816956,6.11035379685069,6.09973601681622,-2.9571563978622,5.8430893808896,5.82312233965628
"1060_1161_451_578","415_CC_2_15v_x30_BSE","415CC","1060_1161_451_578_415_CC_2_15v_x30_BSE","NKLS",706.357371064905,0.0494993380103,455.687623998744,361.446413587884,170.039076004137,351.798772365146,425.822516607426,336.11331534007,258.43406789735,6.5601213007317,5.13602826948463,5.86305934271564,6.05402263177385,6.12180753968016,-3.00579598302621,5.81744835114379,5.5546406049261
"708_1539_430_566","415_CC_2_15v_x30_BSE","415CC","708_1539_430_566_415_CC_2_15v_x30_BSE","NKLS",749.162195847266,0.0444626806101121,478.550699889119,414.746580727434,173.267326732673,427.405481670975,493.46832194361,336.250026991974,296.530830916202,6.61895550993652,5.15483564307035,6.05773316842511,6.20145866622278,6.17076216116121,-3.11310507963851,5.81785501118958,5.69215119588591
"558_950_535_686","416_CV_1_15v_x30_BSE","416CV","558_950_535_686_416_CV_1_15v_x30_BSE","NKLS",873.540689971952,0.0433937876887275,504.081523263288,427.548807469479,181.518151815182,422.471250035552,513.371083952407,327.702370087784,410.234429597767,6.77255471117028,5.20135565870524,6.04612139722878,6.24099894420265,6.22273800749737,-3.13743898893413,5.79210578817109,6.01672877580148
"298_1336_464_525","416_CV_1_15v_x30_BSE","416CV","298_1336_464_525_416_CV_1_15v_x30_BSE","NKLS",700.494563590466,0.0469645090829192,450.809257075499,365.972226807995,185.304053315245,399.087556286597,440.458069766251,282.325097891592,289.001504862756,6.55178660499101,5.22199800739231,5.98918083213136,6.08781525302777,6.11104431672741,-3.05836308841858,5.64305923634337,5.66643189523644
"245_634_439_622","416_CV_1_15v_x30_BSE","416CV","245_634_439_622_416_CV_1_15v_x30_BSE","NKLS",774.194750698186,0.044329873022694,477.927217890942,402.484685627284,215.761836682259,530.630055533499,531.4453725572,281.153649372179,347.570404533089,6.65182345782889,5.37417519141231,6.27406508452741,6.27560041273912,6.16945845707166,-3.1160964945944,5.63890131481466,5.85096724745655
"798_528_533_590","416_CV_1_15v_x30_BSE","416CV","798_528_533_590_416_CV_1_15v_x30_BSE","NKLS",740.085672326663,0.045657683944097,488.543608682755,398.103806491827,180.480080025821,572.566837389599,545.309008186425,332.138787344277,315.168168065573,6.6067659529114,5.19562041171507,6.3501294751461,6.30135262148459,6.19142873808751,-3.08658336312457,5.80555291573406,5.75310636324425
"799_653_514_571","416_CV_2_15v_x30_BSE","416CV","799_653_514_571_416_CV_2_15v_x30_BSE","NKLS",769.03001275505,0.0435639111849133,487.427573852869,426.426395847889,180.480080025821,450.056605511044,515.805264468695,334.489834472246,303.486958141732,6.64512999703411,5.19562041171507,6.10937336487801,6.24572929980984,6.18914171294516,-3.1335261964974,5.81260648888899,5.71533863804983
"779_517_431_652","418_CV_2_10v_x30_BSE","418CV","779_517_431_652_418_CV_2_10v_x30_BSE","NKLS",894.068177538849,0.049737454849022,429.502799974937,351.899382489864,223.498388822931,352.015435363562,404.627057268621,311.650251031606,415.16629007407,6.79578203349491,5.40940420518169,5.86367502510136,6.00296579661685,6.06262826055309,-3.00099701101494,5.74188156874661,6.02867913894597
"1063_834_480_530","418_CV_2_10v_x30_BSE","418CV","1063_834_480_530_418_CV_2_10v_x30_BSE","NKLS",722.301186198338,0.0500363220670128,418.198829868471,340.790040067053,194.649537141955,454.742486004781,455.0687205656,302.960372576314,307.485168570242,6.58244220730706,5.27120069615462,6.11973129390775,6.12044844175654,6.03595698897166,-2.99500609594453,5.71360201337993,5.72842685379146
"1219_2031_508_541","418_CV_2_10v_x30_BSE","418CV","1219_2031_508_541_418_CV_2_10v_x30_BSE","NKLS",793.592133212581,0.056130133442733,400.041660412612,312.177902058996,191.37646047431,382.218971019817,393.231241911951,344.086632583931,323.820034575546,6.67656964313496,5.25424248542781,5.94599366694225,5.97439784064037,5.99156869271617,-2.88008247264384,5.84089346457408,5.78018791263257
"864_308_523_605","418_CV_3_10v_x30_BSE","418CV","864_308_523_605_418_CV_3_10v_x30_BSE","NKLS",722.804300268639,0.0466440120943843,455.55614001353,369.006564043518,239.546902442646,379.214957984033,439.458493856162,286.267612235735,313.338554482116,6.58313850815892,5.47874923251143,5.93810321576331,6.08554327320289,6.12151895831189,-3.06521071803277,5.6569270804368,5.74728424969791
"225_1018_433_650","418_CV_3_10v_x30_BSE","418CV","225_1018_433_650_418_CV_3_10v_x30_BSE","NKLS",757.008592534599,0.0492140650390398,415.307556936502,350.7872027338,225.451436371004,379.268809721492,431.889515785558,306.97061958177,319.642431066266,6.62937460414529,5.41810477597567,5.93824521415495,6.06816980503798,6.02901934680273,-3.01157582156105,5.72675204131945,5.76720296811576
"559_1036_496_633","424_CC_1_15v_x30_BSE","424CC","559_1036_496_633_424_CC_1_15v_x30_BSE","NKLS",770.803719654662,0.0472716211895422,473.830165523473,391.510126948332,182.423484871831,494.019831260021,509.462894029147,367.007485015459,320.59637218166,6.64743376223519,5.20633082413182,6.20257566063322,6.23335702180488,6.16084895690669,-3.0518451383923,5.90538224298408,5.77018292439608
"751_1825_507_444","424_CC_1_15v_x30_BSE","424CC","751_1825_507_444_424_CC_1_15v_x30_BSE","NKLS",450.446690425361,0.0480482810042474,348.903579838711,309.853361868289,146.344612592878,330.729463159454,350.818252031529,199.587596147754,196.474945127345,6.11023973580741,4.98596420065901,5.80130070933473,5.86026828888093,5.85479560849753,-3.03554891935152,5.29625321839805,5.28053491746652
"330_410_536_645","424_CC_1_15v_x30_BSE","424CC","330_410_536_645_424_CC_1_15v_x30_BSE","NKLS",805.260238883074,0.0553839097186159,428.611105384423,315.561431907753,146.604880148127,289.720294819793,349.963392586262,342.784087506495,323.056122315508,6.69116550329107,4.98774107776702,5.6689159569291,5.85782855640259,6.06054999354006,-2.8934661657064,5.8371007664703,5.77782606142809
"267_531_489_672","424_CC_2_15v_x30_BSE","424CC","267_531_489_672_424_CC_2_15v_x30_BSE","NKLS",835.448089483907,0.043770363757506,524.858843029488,430.06352330472,206.31682650941,498.680304827115,546.842378411732,362.158784278381,355.123682463923,6.72796821502673,5.32941298005411,6.21196521874456,6.30416060442843,6.26312935601947,-3.12879831715574,5.89208274625875,5.8724661301046
"1336_1520_455_437","424_CC_2_15v_x30_BSE","424CC","1336_1520_455_437_424_CC_2_15v_x30_BSE","NKLS",1701.33533715152,0.0532845456552998,531.037870517699,436.795282272854,229.817694502359,535.358395242089,562.076823407422,665.710502703831,745.388066738618,7.43916871414864,5.43728636202544,6.2829364202635,6.33163853700607,6.27483333794121,-2.93210894003601,6.5008548954145,6.61390497771204
"1078_820_456_717","426_CV_1_10v_x30_BSE","426CV","1078_820_456_717_426_CV_1_10v_x30_BSE","NKLS",760.897870823877,0.0456850754243368,440.581698445905,386.691798612432,208.991949821618,412.821686863483,463.763898163579,290.929448849406,312.290912236286,6.63449914494473,5.34229573362308,6.02301574879388,6.13937558255847,6.08809589570685,-3.0859836115679,5.67308079396077,5.74393516439809
"332_288_486_629","426_CV_1_10v_x30_BSE","426CV","332_288_486_629_426_CV_1_10v_x30_BSE","NKLS",806.027489956831,0.049197794618152,479.460265955902,368.134765793622,161.176441545542,335.604782426729,415.900514447688,344.441853263536,321.684236805351,6.6921178485712,5.08249967513399,5.81593422486913,6.03044608369854,6.17266102531311,-3.01190648132285,5.84192529032544,5.77357043337194
"187_1069_450_590","426_CV_1_10v_x30_BSE","426CV","187_1069_450_590_426_CV_1_10v_x30_BSE","NKLS",759.083082187359,0.0482871996002786,458.820066655279,383.26836545565,168.324920533003,369.63696369637,425.793739090474,353.163635925227,254.616097537173,6.63211123410247,5.12589616232669,5.91252134476786,6.05395504847733,6.12865812155962,-3.03058877207503,5.86693150738538,5.53975691090059
"576_1453_390_767","426_CV_1_10v_x30_BSE","426CV","576_1453_390_767_426_CV_1_10v_x30_BSE","NKLS",928.425719292344,0.0529367601329169,412.74252515927,335.117598221713,178.294201943308,284.977335246507,355.47174398052,335.112868881199,415.310422395384,6.83349037683038,5.18343500579469,5.65240965165548,5.87344576361047,6.02282397278591,-2.93865728290523,5.81446739711301,6.02902624638582
"500_747_393_720","426_CV_1_10v_x30_BSE","426CV","500_747_393_720_426_CV_1_10v_x30_BSE","NKLS",852.5653853392,0.0522580493499325,435.656065427198,345.279039084028,153.686982863037,302.32266104989,358.222662476772,352.783375763905,319.454070222567,6.74824990456161,5.03491795511048,5.71149486109925,5.88115475528798,6.07685309128713,-2.95156134545824,5.8658542021718,5.76661350831189
"592_1141_394_690","426_CV_2_10v_x30_BSE","426CV","592_1141_394_690_426_CV_2_10v_x30_BSE","NKLS",882.844452648014,0.0481275906970475,424.961547269172,364.608058712236,178.530772777786,316.504919505307,399.496737073797,293.377967318807,420.708513546214,6.78314902726983,5.18476098287533,5.75733878492412,5.99020559764806,6.05199868781741,-3.03389965515719,5.6814617685429,6.04194022701214
"666_1794_430_651","426_CV_2_10v_x30_BSE","426CV","666_1794_430_651_426_CV_2_10v_x30_BSE","NKLS",780.979711492341,0.0500180610488879,394.113163931307,349.803846923726,177.152727339801,424.352375022089,441.165375376873,311.389048143919,346.318572527814,6.66054917189963,5.17701222684525,6.05056418324718,6.08941980600619,5.97663808615847,-2.99537111780082,5.74104308904449,5.84735908129517
"901_807_455_589","426_CV_2_10v_x30_BSE","426CV","901_807_455_589_426_CV_2_10v_x30_BSE","NKLS",721.809039114714,0.0496277192701398,435.14322703233,349.418302195306,164.131289054277,386.927630314882,415.857954520879,305.195559879008,292.452174068817,6.58176061514872,5.10066665057443,5.95823767377244,6.03034374647341,6.0756752344409,-3.00320574510044,5.72095275107056,5.67830114584608
"335_437_418_559","428_CC_1_10v_x30_BSE","428CC","335_437_418_559_428_CC_1_10v_x30_BSE","NKLS",602.373521698448,0.0466668389283203,437.741846490205,366.429536580158,208.241410299075,474.243760296079,468.048006722206,278.906629730133,253.803591372376,6.4008777208358,5.338698033133,6.16172145173559,6.14857086912309,6.08162934504208,-3.06472145372661,5.63087706534458,5.53656070558354
